,Facility Size (sq Ft),"Revenue (US Dollars, million)","Net Income (US Dollars, million)",Total Employees,"Total Assets (US Dollars, million)",Owns Rents_Owns,Importer,Exporter,Manufacturing,Women Owned,Minority Owned,RevPerEm,RevPerSq,SqPerEm,LogRpE,LogRpF,LogFpE
15155,12000,1.4,0,15,0,1,0,0,1,0,0,0.093333333,0.000116667,800,0.121356707,0.035822884,3.387686696
15156,5473,1.37256,0,8,0,0,0,0,1,0,0,0.17157,0.000250788,684.125,0.144126191,0.036790541,3.917479478
15157,4907,1.370429,0,20,0,0,0,0,1,0,0,0.06852145,0.00027928,245.35,0.103505176,0.037080293,2.79137967
15158,5473,1.322,0,8,0,0,0,0,1,0,0,0.16525,0.000241549,684.125,0.127044702,0.032430215,3.917479478
15159,10000,1.5,0,7,0,0,0,0,0,0,0,0.214285714,0.00015,1428.571429,0.1949875,0.044022815,4.42923746
15160,2000,1.5,0,15,0,1,0,0,1,0,0,0.1,0.00075,133.3333333,0.146240625,0.053344338,2.741446071
15161,5576,1.3,0,16,0,0,0,0,1,0,0,0.08125,0.000233142,348.5,0.092603074,0.030414718,3.044679629
15162,3000,1.3,0,9,0,0,0,0,1,0,0,0.144444444,0.000433333,333.3333333,0.113943352,0.03276945,3.477121255
15163,18400,1.3,0,15,0,1,1,0,1,0,0,0.086666667,7.07E-05,1226.666667,0.094627906,0.02671705,3.541854536
15164,9600,1.3,0,8,0,0,0,0,1,0,0,0.1625,0.000135417,1200,0.119407123,0.028612655,4.173227658
15165,12000,1.5,0,14,0,0,0,0,0,0,0,0.107142857,0.000125,857.1428571,0.149725846,0.043168285,3.468422382
15166,7000,1.5,0,15,0,1,0,0,0,0,0,0.1,0.000214286,466.6666667,0.146240625,0.045796299,3.193284802
15167,2200,1.5,0,8,0,0,0,1,1,0,0,0.1875,0.000681818,275,0.184535123,0.05268372,3.50269732
15168,3315,1.5,0,2,0,0,0,0,1,0,0,0.75,0.000452489,1657.5,0.369070246,0.050019055,7.378592963
15169,5811,0.96999,0,9,0,0,0,0,1,0,0,0.107776667,0.000166923,645.6666667,-0.013232743,-0.003515372,3.764250875
15170,7874,2.519717,0,20,0,0,0,0,0,0,0,0.12598585,0.000320005,393.7,0.303544025,0.1030112,2.946708935
15171,10365,2.506593,0,60,0,0,0,0,0,0,0,0.04177655,0.000241832,172.75,0.223535066,0.09938412,2.249203048
15172,10000,2.5,0,7,0,1,0,0,1,0,0,0.357142857,0.00025,1428.571429,0.440642698,0.099485002,4.42923746
15173,12000,6,0,22,0,0,1,0,1,0,0,0.272727273,0.0005,545.4545455,0.571444036,0.190761627,2.995592172
15174,31000,5.946641,0,25,0,1,0,0,1,0,0,0.23786564,0.000191827,1240,0.547198802,0.172391309,3.174166991
15175,36560,5.883405,0,50,0,0,0,0,0,0,0,0.1176681,0.000160925,731.2,0.450715734,0.16866704,2.672221763
15176,270000,100.013511,0,300,0,0,0,1,0,0,0,0.33337837,0.00037042,900,0.806941705,0.368242445,2.191332681
15177,20000,97.94168,0,335,0,1,0,0,1,0,0,0.292363224,0.004897084,59.70149254,0.788083995,0.462904828,1.702475212
15178,16000,92.198375,0,200,0,0,1,1,1,0,0,0.460991875,0.005762398,80,0.853042128,0.467332825,1.825341776
15179,100000,196.695605,2.499507,130,0,0,1,1,1,0,0,1.513043115,0.001966956,769.2307692,1.083373048,0.458758931,2.36153015
15180,320000,169.449151,0,975,0,0,1,1,1,0,0,0.173794001,0.000529529,328.2051282,0.745635329,0.404900758,1.841526138
15181,200000,154.82084,0,319,0,1,0,0,1,0,0,0.485331787,0.000774104,626.9592476,0.874131065,0.413095082,2.116052948
15182,310000,132.60497,0,400,0,0,1,1,1,0,0,0.331512425,0.000427758,775,0.815383051,0.386527044,2.109511002
15183,220000,115.120419,0,550,0,1,1,0,1,0,0,0.209309853,0.000523275,400,0.751929358,0.385808553,1.948970164
15184,18116,75.612448,0,270,0,1,1,1,1,0,0,0.280046104,0.004173794,67.0962963,0.772140161,0.441185018,1.750150455
15185,381000,462.637647,0,1663,0,1,1,1,1,0,0,0.278194616,0.001214272,229.1040289,0.827418227,0.477562587,1.732585946
15186,225000,392.498631,31.235872,1032,0,1,1,1,1,0,0,0.380328131,0.001744438,218.0232558,0.860567954,0.484631856,1.77571479
15187,950000,352.611142,0,1500,0,1,1,1,1,0,0,0.235074095,0.00037117,633.3333333,0.801949224,0.426131451,1.88192921
15188,15063,325,0,590,0,0,0,0,1,1,0,0.550847458,0.021576047,25.53050847,0.906297701,0.601229436,1.507407399
15189,1300000,325,0,585,0,1,1,1,1,0,0,0.555555556,0.00025,2222.222222,0.90750588,0.41084505,2.208876267
15190,40000,5.717162,0,26,0,1,0,0,1,0,0,0.219890846,0.000142929,1538.461538,0.528992362,0.164530775,3.215157535
15191,29000,5.701059,0,32,0,1,0,0,1,0,0,0.178158094,0.000196588,906.25,0.497825878,0.169405673,2.938661201
15192,36000,5.601775,0,33,0,0,0,0,1,0,0,0.169750758,0.000155605,1090.909091,0.488629424,0.164239679,2.975099722
15193,9073,6.471323,0,25,0,1,0,0,1,0,0,0.25885292,0.000713251,362.92,0.573150779,0.204912612,2.797049794
15194,8476,8.997347,0,66,0,0,0,0,0,0,0,0.136323439,0.001061509,128.4242424,0.522494735,0.242889025,2.151166503
15195,36000,8.5,0,70,0,0,0,0,1,0,0,0.121428571,0.000236111,514.2857143,0.502047122,0.203985342,2.461192142
15196,22000,8.5,0,20,0,0,0,0,1,0,0,0.425,0.000386364,1100,0.702923433,0.214032349,3.284192492
15197,2400,9.828693,0,40,0,1,0,1,1,0,0,0.245717325,0.004095289,60,0.615392922,0.293619451,2.095886084
15198,76000,9.752435,0,58,0,0,0,0,1,0,0,0.168145431,0.000128322,1310.344828,0.558552074,0.202653317,2.756195075
15199,23103,1944.676441,0,11900,0,0,1,1,1,0,0,0.163418188,0.084174196,1.941428571,0.806963565,0.753688655,1.070685566
15200,1151000,849.756,-148.451,1565,0,1,1,1,1,0,0,0.54297508,0.000738276,735.4632588,0.916896769,0.483296129,1.897173833
15201,15063,832.2305,0,1800,0,0,1,1,1,0,0,0.462350278,0.055249983,8.368333333,0.897014691,0.698972117,1.283334013
15202,1151000,809.816,0,1565,0,1,1,1,1,0,0,0.517454313,0.000703576,735.4632588,0.910352403,0.479846595,1.897173833
15203,4622,678.330135,0,3000,0,1,1,1,1,0,0,0.226110045,0.146761172,1.540666667,0.814272223,0.772598226,1.053940063
15204,35000,15,0,70,0,1,1,1,1,0,0,0.214285714,0.000428571,500,0.635292886,0.258819025,2.454583418
15205,4000,15,0,20,0,0,0,0,0,0,0,0.75,0.00375,200,0.889482754,0.326505184,2.724253084
15206,50000,16.871285,0,85,0,0,1,1,1,0,0,0.198485706,0.000337426,588.2352941,0.634349519,0.261152585,2.429037874
15207,18116,16.246098,0,50,0,1,0,0,1,0,0,0.32492196,0.000896782,362.32,0.709047912,0.284342731,2.493638254
15208,51000,16.226543,0,76,0,0,0,1,1,0,0,0.213507145,0.000318168,671.0526316,0.641522372,0.257080821,2.495411249
15209,20000,15.7,0,,0,1,0,0,1,0,0,,0.000785,,,0.278049596,
15210,22000,15.025842,0,68,0,0,0,0,1,0,0,0.220968265,0.000682993,323.5294118,0.639986622,0.271009735,2.361489424
15211,55000,35.144747,0,100,0,0,0,0,1,0,0,0.35144747,0.000638995,550,0.771263751,0.326105938,2.365071166
15212,100000,26.969013,0,150,0,1,1,1,1,0,0,0.17979342,0.00026969,666.6666667,0.656668284,0.286173011,2.294654841
15213,70000,46.929466,0,50,0,0,0,0,1,0,0,0.93858932,0.000670421,1400,0.978844463,0.344976634,2.837422501
15214,15063,46.77497,0,125,0,0,0,0,1,0,0,0.37419976,0.003105289,120.504,0.795104236,0.399724486,1.989130673
15215,45000,45,0,160,0,1,1,0,1,0,0,0.28125,0.001,281.25,0.749135911,0.35528412,2.108554447
15216,130000,40.844029,9.685536,162,0,1,0,0,1,0,0,0.252123636,0.000314185,802.4691358,0.728296539,0.31504623,2.31171323
15217,9770,14.343793,0,50,0,0,0,0,0,0,0,0.28687586,0.001468147,195.4,0.677374216,0.28989839,2.336591854
15218,61000,14.302968,0,50,0,1,0,0,1,0,0,0.28605936,0.000234475,1220,0.676649302,0.24145173,2.802420599
15219,51000,14.277325,0,95,0,0,0,0,1,0,0,0.150287632,0.000279948,536.8421053,0.582486809,0.245274484,2.37483655
15220,27000,14.257562,0,75,0,1,0,0,1,0,0,0.190100827,0.000528058,360,0.613588329,0.260426661,2.35608876
15221,45000,18.631529,0,75,0,1,0,0,1,0,0,0.248420387,0.000414034,600,0.675371819,0.272983126,2.474042368
15222,45601,18.6,0,,0,0,0,0,1,0,0,,0.000407886,,,0.272487643,
15223,80000,18.211197,0,75,0,1,1,0,1,0,0,0.24281596,0.00022764,1066.666667,0.67010282,0.257049839,2.606898423
15224,115000,17.36218,0,90,0,0,0,0,1,1,0,0.192913111,0.000150975,1277.777778,0.632760624,0.244947296,2.583252125
15225,12853,13.588211,0,58,0,1,0,0,1,0,0,0.2342795,0.001057202,221.6034483,0.639896657,0.275775381,2.320354542
15226,60000,9.572297,0,35,0,1,0,0,1,0,0,0.2734942,0.000159538,1714.285714,0.630350568,0.205312916,3.070194418
15227,8676,9.267082,0,30,0,1,0,0,1,0,0,0.308902733,0.001068128,289.2,0.648362506,0.245521724,2.640754124
15228,84000,61.8446,9.812054,325,0,1,1,1,1,0,0,0.190291077,0.000736245,258.4615385,0.712752364,0.363769332,1.959352539
15229,145000,9.123317,0,65,0,0,1,0,0,0,0,0.140358723,6.29E-05,2230.769231,0.527688695,0.186026798,2.836627301
15230,20000,8.365412,0,43,0,1,0,0,1,0,0,0.194544465,0.000418271,465.1162791,0.561310556,0.214480563,2.617069574
15231,6391,8.324925,0,32,0,0,0,0,1,0,0,0.260153906,0.001302601,199.71875,0.606105947,0.241850923,2.506113851
15232,75000,21.716971,0,80,0,1,1,0,1,1,0,0.271462138,0.00028956,937.5,0.700450482,0.274211785,2.554414216
15233,105350,21.532987,0,125,0,1,0,0,1,0,0,0.172263896,0.000204395,842.8,0.634699568,0.265419327,2.391308787
15234,24462,20.02673,1.419866,42,0,0,0,0,1,1,0,0.476826905,0.000818687,582.4285714,0.796838187,0.296596201,2.686609556
15235,350000,19.94728,0,75,0,1,0,0,1,0,0,0.265963733,5.70E-05,4666.666667,0.691128397,0.234463876,2.947696713
15236,110000,19.665005,0,90,0,0,0,0,1,0,0,0.218500056,0.000178773,1222.222222,0.660370968,0.25661442,2.573397737
15237,350000,19.358355,0,80,0,0,0,0,1,0,0,0.241979438,5.53E-05,4375,0.674287949,0.23211628,2.904957592
15238,7874,6.214696,0,20,0,0,0,0,1,0,0,0.3107348,0.000789268,393.7,0.600066791,0.203639655,2.946708935
15239,275000,6.187167,-0.541004,1000,0,1,0,0,0,0,0,0.006187167,2.25E-05,275,0.263792444,0.145512673,1.812848592
15240,64000,10.577205,0,65,0,0,0,0,1,0,0,0.162726231,0.000165269,984.6153846,0.562982241,0.213136197,2.641420127
15241,260000,10.08206,0,45,0,1,0,1,1,0,0,0.224045778,3.88E-05,5777.777778,0.603545061,0.185328572,3.256621767
15242,50000,10.000624,0,75,0,1,0,1,1,1,0,0.133341653,0.000200012,666.6666667,0.531699209,0.212818362,2.49837093
15243,15000,6.04812,0,40,0,1,0,0,1,0,0,0.151203,0.000403208,375,0.484640515,0.187165546,2.589368217
15244,9176,5.533011,0,25,0,1,0,0,1,0,0,0.22132044,0.000602987,367.04,0.525071044,0.18749092,2.800514519
15245,22320,5.437943,0.166342,40,0,1,0,0,1,0,0,0.135948575,0.000243635,558,0.456003232,0.169116203,2.696389955
15246,19000,24.297299,0,98,0,1,0,0,1,0,0,0.247931622,0.001278805,193.877551,0.694294229,0.323822806,2.144055994
15247,14031,23.109016,1.026349,90,0,0,1,1,1,0,0,0.256766844,0.001646997,155.9,0.69614734,0.328852739,2.116896887
15248,13656,23.053343,0,85,0,0,0,0,1,0,0,0.2712158,0.001688148,160.6588235,0.704437841,0.329535019,2.137672173
15249,18000,6.903931,0,30,0,0,0,0,1,0,0,0.230131033,0.000383552,600,0.562637786,0.197189825,2.853280008
15250,27000,6.882203,0,35,0,0,0,0,0,0,0,0.196634371,0.000254896,771.4285714,0.538280622,0.189045071,2.847366603
15251,56000,12,0,35,0,1,0,0,1,0,0,0.342857143,0.000214286,1600,0.693426404,0.227282753,3.050941591
15252,14832,11.806922,0,50,0,0,0,0,0,0,0,0.23613844,0.000796044,296.64,0.627872698,0.257033172,2.442769132
15253,80000,11.3,0,95,0,0,0,0,0,0,0,0.118947368,0.00014125,842.1052632,0.531248411,0.214778527,2.473470787
15254,32000,6.797975,0,30,0,1,0,0,1,1,0,0.226599167,0.000212437,1066.666667,0.55813393,0.184761788,3.020829888
15255,65000,6.692648,0,40,0,0,0,0,1,0,0,0.1673162,0.000102964,1625,0.511908636,0.171538094,2.98422714
15256,11812,6.554532,0,50,0,1,1,0,1,0,0,0.13109064,0.000554905,236.24,0.478189242,0.200510028,2.384864467
15257,9187,2.8711,0,30,0,0,0,0,1,0,0,0.095703333,0.000312518,306.2333333,0.307134293,0.11557614,2.657419547
15258,6000,2.7,0,10,0,0,0,0,0,0,0,0.27,0.00045,600,0.414218162,0.114173239,3.62797944
15259,7874,2.618995,0,20,0,0,0,0,1,0,0,0.13094975,0.000332613,393.7,0.316237005,0.107318711,2.946708935
15260,8100,2.1,0,20,0,1,0,0,1,0,0,0.105,0.000259259,405,0.243695804,0.08244097,2.956003618
15261,75000,3,0,19,0,0,0,0,1,0,0,0.157894737,4.00E-05,3947.368421,0.366725791,0.097869797,3.747078299
15262,9520,3,0,18,0,0,0,0,1,0,0,0.166666667,0.000315126,528.8888889,0.3731143,0.119920782,3.111339781
15263,11621,13.058515,0,50,0,0,0,1,1,0,0,0.2611703,0.0011237,232.42,0.653498057,0.274496175,2.380718262
15264,100000,12.470988,0,120,0,1,1,0,1,0,0,0.1039249,0.00012471,833.3333333,0.526170808,0.219180172,2.400631419
15265,20000,12.427793,0,50,0,0,0,0,1,0,0,0.24855586,0.00062139,400,0.640907194,0.254449286,2.51880131
15266,50000,12.315421,0,37,0,1,0,1,1,0,0,0.332849216,0.000246308,1351.351351,0.690252301,0.232061337,2.97443904
15267,15000,12.275609,0,60,0,0,0,0,0,0,0,0.204593483,0.000818374,250,0.609995434,0.260780471,2.339114699
15268,30000,12.244185,0,35,0,1,0,0,1,0,0,0.349833857,0.000408139,857.1428571,0.699047828,0.242997636,2.876768014
15269,25000,12.137174,0,35,0,0,1,1,1,0,0,0.3467764,0.000485487,714.2857143,0.696598237,0.246505768,2.825890215
15270,44000,7.460082,0,27,0,0,0,0,1,0,0,0.276299333,0.000169547,1629.62963,0.603074151,0.187951437,3.20867008
15271,26000,7.156613,0,30,0,0,0,0,1,0,0,0.238553767,0.000275254,866.6666667,0.573105462,0.193592909,2.960363919
15272,7500,3,0,2,0,0,0,0,1,0,0,1.5,0.0004,3750,1,0.123126119,8.12175359
15273,8000,1,0,10,0,0,0,0,1,0,0,0.1,0.000125,800,0,0,3.747952182
15274,5811,1,0,9,0,0,0,0,1,0,0,0.111111111,0.000172087,645.6666667,0,0,3.764250875
15275,6000,1,0,8,0,0,0,0,1,0,0,0.125,0.000166667,750,0,0,3.959319788
15276,4200,1,0,9,0,0,0,0,1,1,0,0.111111111,0.000238095,466.6666667,0,0,3.62324929
15277,30000,4,0,8,0,0,0,0,1,0,0,0.5,0.000133333,3750,0.630929754,0.134474801,4.691806549
15278,240000,4,0,25,0,1,0,0,1,0,0,0.16,1.67E-05,9600,0.425492107,0.111902668,3.802341047
15279,11000,4.25,0,32,0,0,0,0,1,0,0,0.1328125,0.000386364,343.75,0.413818348,0.155488214,2.661412964
15280,28000,4.073691,0,40,0,0,0,0,1,0,0,0.101842275,0.000145489,700,0.378220603,0.137163573,2.757442055
15281,8021,3.785391,0,21,0,0,0,0,1,0,0,0.180256714,0.000471935,381.952381,0.430647331,0.148072979,2.908345167
15282,11400,4.516754,0,40,0,0,0,0,1,0,0,0.11291885,0.000396206,285,0.406022441,0.161410351,2.515467175
15283,25000,4.420656,0,18,0,1,0,1,1,0,0,0.245592,0.000176826,1388.888889,0.504778028,0.146770242,3.439239589
15284,55000,4.351132,0,19,0,1,0,0,1,0,0,0.229006947,7.91E-05,2894.736842,0.490843609,0.134715907,3.643546041
15285,7200,4.29003,0,30,0,1,1,0,1,1,0,0.143001,0.000595838,240,0.424082456,0.163963135,2.586450029
15286,12402,7.903138,0,66,0,0,0,0,1,0,0,0.119744515,0.000637247,187.9090909,0.491655415,0.219323655,2.241688961
15287,12000,7.794973,0,40,0,1,0,0,1,0,1,0.194874325,0.000649581,300,0.552965986,0.218625886,2.529279562
15288,7057,1,0,15,0,0,0,0,1,0,0,0.066666667,0.000141703,470.4666667,0,0,3.196209824
15289,40000,0.99,0,10,0,1,0,0,1,0,0,0.099,2.48E-05,4000,-0.004191316,-0.000948446,4.419139924
15290,5811,1.64054,0,9,0,0,1,0,1,0,0,0.182282222,0.000282316,645.6666667,0.214986824,0.057112778,3.764250875
15291,6185,1.611595,0,15,0,0,0,0,0,0,0,0.107439667,0.000260565,412.3333333,0.172122309,0.054665614,3.14863947
15292,12500,4.706768,0.353144,66,0,0,0,0,0,0,0,0.071314667,0.000376541,189.3939394,0.368398267,0.164202482,2.243560892
15293,6000,4.693125,0,13,0,1,0,0,0,0,0,0.361009615,0.000782188,461.5384615,0.585852628,0.177722404,3.296447808
15294,13000,4.667527,0,20,0,0,0,0,0,0,0,0.23337635,0.000359041,650,0.506033183,0.162638807,3.111392617
15295,20000,3.262397,0,11,0,1,1,0,1,0,0,0.296581545,0.00016312,1818.181818,0.475857796,0.119398565,3.985456578
15296,7057,3.252184,0,15,0,0,0,0,1,0,0,0.216812267,0.000460845,470.4666667,0.425352221,0.133080193,3.196209824
15297,9820,3.236712,0,10,0,1,0,0,1,0,0,0.3236712,0.000329604,982,0.489828731,0.127778009,3.833435307
15298,4800,3.229769,0,20,0,1,1,1,1,0,0,0.16148845,0.000672869,240,0.385088513,0.138315158,2.784138193
15299,13000,3.198475,0,23,0,1,1,0,1,0,0,0.13906413,0.000246037,565.2173913,0.365844695,0.122739405,2.98066211
15300,13000,3.193911,0,12,0,1,1,0,1,0,0,0.26615925,0.000245685,1083.333333,0.452736496,0.122588662,3.693135153
15301,3500,3.1865,0,14,0,0,0,0,1,0,0,0.227607143,0.000910429,250,0.42795482,0.142015875,3.013429457
15302,6000,3.15745,0,15,0,1,0,0,1,0,0,0.210496667,0.000526242,400,0.414689972,0.132164238,3.137686696
15303,8000,3.119666,0,20,0,0,0,0,1,0,0,0.1559833,0.000389958,400,0.373696029,0.126594084,2.951923333
15304,4500,3.119438,0,12,0,1,0,0,0,0,0,0.259953167,0.000693208,375,0.443538136,0.135244352,3.27953168
15305,53000,3.111216,0,56,0,0,0,0,1,0,0,0.055557429,5.87E-05,946.4285714,0.280731945,0.104339835,2.690553859
15306,4316,0.95,0,4,0,0,0,0,1,0,0,0.2375,0.000220111,1079,-0.031870316,-0.006128169,5.200625797
15307,15000,0.94,0,10,0,0,0,0,1,0,0,0.094,6.27E-05,1500,-0.025804048,-0.00643476,4.010102355
15308,7442,0.93,0,30,0,1,0,0,0,1,0,0.031,0.000124966,248.0666667,-0.02113307,-0.008140387,2.596076915
15309,3461,0.928,0,7,0,0,0,0,1,0,0,0.132571429,0.000268131,494.4285714,-0.03593443,-0.009169306,3.918991075
15310,4906,0.922647,0,6,0,0,0,0,1,0,0,0.1537745,0.000188065,817.6666667,-0.041373219,-0.009473586,4.367218203
15311,10000,0.92,0,8,0,0,0,0,1,0,0,0.115,9.20E-05,1250,-0.037948606,-0.009053043,4.191806549
15312,4000,0.91,0,9,0,1,0,0,1,0,0,0.101111111,0.0002275,444.4444444,-0.040958608,-0.011370884,3.602059991
15313,7874,0.91,0,20,0,0,0,0,1,0,0,0.0455,0.00011557,393.7,-0.030977167,-0.010512462,2.946708935
15314,5500,1,0,5,0,0,0,0,1,0,0,0.2,0.000181818,1100,0,0,4.806729653
15315,9000,1,0,14,0,0,0,0,1,0,0,0.071428571,0.000111111,642.8571429,0,0,3.362190203
15316,9300,1,0,10,0,1,0,0,1,0,0,0.1,0.000107527,930,0,0,3.810745942
15317,3000,1,0,15,0,1,0,0,0,0,0,0.066666667,0.000333333,200,0,0,2.887686696
15318,7202,0.72,0,,0,0,0,0,0,0,0,,1.00E-04,,,-0.036984896,
15319,5473,0.715693,0,8,0,0,0,0,1,0,0,0.089461625,0.000130768,684.125,-0.15223932,-0.038861549,3.917479478
15320,9000,0.710426,0,4,0,0,0,0,1,0,0,0.1776065,7.89E-05,2250,-0.212428505,-0.037549835,5.657242063
15321,14656,0.71,0,,0,0,0,0,1,0,0,,4.84E-05,,,-0.035703576,
15322,5000,5.192634,0,10,0,1,0,0,1,0,0,0.5192634,0.001038527,500,0.686952888,0.193401869,3.551945445
15323,8000,5.168668,0,17,0,0,0,0,1,0,0,0.304039294,0.000646084,470.5882353,0.568305793,0.182772788,3.10935671
15324,8304,5.144571,0,23,0,0,0,0,1,0,0,0.223677,0.000619529,361.0434783,0.515391517,0.181499621,2.839628618
15325,10000,5.135129,0,22,0,0,1,0,0,0,0,0.233414955,0.000513513,454.5454545,0.521801302,0.17763784,2.937444542
15326,14500,5.036401,0,25,0,0,0,0,1,0,0,0.20145604,0.000347338,580,0.496207439,0.168723434,2.940951509
15327,8000,3.417917,0,14,0,0,1,0,1,0,0,0.244136929,0.00042724,571.4285714,0.453843618,0.136753576,3.318696536
15328,30000,3.387278,0,17,0,0,0,0,1,0,0,0.199251647,0.000112909,1764.705882,0.422100253,0.118346324,3.566652848
15329,18000,3.385153,0,25,0,0,0,0,1,0,0,0.13540612,0.000188064,720,0.374267334,0.124452265,3.007316365
15330,12000,3.350286,0,20,0,0,0,0,1,0,0,0.1675143,0.000279191,600,0.397121631,0.128722371,3.085101891
15331,5792,1.77195,0,13,0,0,0,0,0,0,0,0.136303846,0.000305931,445.5384615,0.216774614,0.066027846,3.28307871
15332,6584,1.71175,0,13,0,0,0,0,1,0,0,0.131673077,0.000259986,506.4615385,0.203677363,0.061134204,3.331643327
15333,9635,0.75,0,33,0,0,0,0,1,0,0,0.022727273,7.78E-05,291.969697,-0.081580448,-0.031361292,2.601310194
15334,3500,0.75,0,3,0,1,0,0,1,0,0,0.25,0.000214286,1166.666667,-0.20751875,-0.035252917,5.886569603
15335,5000,0.73,0,9,0,1,0,0,1,0,0,0.081111111,0.000146,555.5555556,-0.13667714,-0.036950054,3.698970004
15336,5473,1.085915,0,8,0,0,0,0,1,0,0,0.135739375,0.000198413,684.125,0.037512301,0.009575622,3.917479478
15337,5556,1.063915,0,8,0,0,0,0,1,0,0,0.132989375,0.000191489,694.5,0.028197163,0.007185218,3.924329717
15338,2709,0.68,0,10,0,0,0,0,0,0,0,0.068,0.000251015,270.9,-0.160833747,-0.048791263,3.296363662
15339,14656,0.68,0,,0,0,0,0,1,0,0,,4.64E-05,,,-0.040204144,
15340,3903,0.68,0,8,0,0,0,0,0,0,0,0.085,0.000174225,487.875,-0.175522559,-0.046636731,3.763611991
15341,5054,0.67,0,10,0,0,0,0,1,0,0,0.067,0.000132568,505.4,-0.167012117,-0.046960671,3.556425247
15342,3000,0.76,0,8,0,0,0,0,0,0,0,0.095,0.000253333,375,-0.124901591,-0.034277323,3.643854911
15343,14000,0.76,0,7,0,1,0,0,1,0,0,0.108571429,5.43E-05,2000,-0.131976225,-0.028746437,4.591046402
15344,4000,0.76,0,5,0,0,0,0,1,0,0,0.152,0.00019,800,-0.15316612,-0.033088402,4.628997241
15345,6875,3.733501,0,14,0,0,0,0,1,0,0,0.266678643,0.000543055,491.0714286,0.486455679,0.149094504,3.2627338
15346,12000,3.717192,0,16,0,0,0,0,1,0,0,0.2323245,0.000309766,750,0.463420288,0.139786629,3.315197547
15347,10000,3.674237,0,19,0,0,0,0,1,0,0,0.193380895,0.000367424,526.3157895,0.434399797,0.141291792,3.074487147
15348,2100,3.6512,0,14,0,1,0,0,1,0,0,0.2608,0.001738667,150,0.478224473,0.169295153,2.824797199
15349,7564,3.637857,0,18,0,0,0,0,1,0,0,0.202103167,0.000480944,420.2222222,0.438587718,0.144594368,3.033228229
15350,8000,0.75,0,10,0,0,0,0,1,0,0,0.075,9.38E-05,800,-0.119972743,-0.032010212,3.747952182
15351,2517,0.75,0,8,0,0,0,0,0,1,1,0.09375,0.000297974,314.625,-0.130929754,-0.036737144,3.563961133
15352,74964,0.52,0,,0,0,0,0,1,0,0,,6.94E-06,,,-0.058257484,
15353,4000,0.52,0,6,0,1,0,0,1,0,0,0.086666667,0.00013,666.6666667,-0.336051728,-0.078842845,4.262298362
15354,4577,0.514703,0,5,0,0,0,0,1,0,0,0.1029406,0.000112454,915.4,-0.37067768,-0.078797138,4.704202314
15355,5202,0.51,0,7,0,0,0,0,1,0,0,0.072857143,9.80E-05,743.1428571,-0.323810283,-0.078691178,4.114950228
15356,5000,1.102961,0,7,0,0,0,0,1,0,0,0.157565857,0.000220592,714.2857143,0.04712726,0.011505948,4.095904127
15357,14000,1.1,0,13,0,0,0,0,1,0,0,0.084615385,7.86E-05,1076.923077,0.036115237,0.009983456,3.617508609
15358,13000,1.1,0,12,0,0,0,0,1,1,1,0.091666667,8.46E-05,1083.333333,0.037158698,0.010061559,3.693135153
15359,20000,1.1,0,15,0,1,0,0,1,0,0,0.073333333,5.50E-05,1333.333333,0.034375881,0.009623901,3.571928095
15360,12000,1.1,0,12,0,0,0,0,1,0,0,0.091666667,9.17E-05,1000,0.037158698,0.010147302,3.661928802
15361,6343,1.1,0,11,0,0,0,0,1,0,0,0.1,0.00017342,576.6363636,0.038355638,0.010886238,3.523314295
15362,8000,1.1,0,13,0,1,0,0,1,0,0,0.084615385,0.0001375,615.3846154,0.036115237,0.010605107,3.405457214
15363,6400,1.1,0,11,0,1,0,0,1,0,0,0.1,0.000171875,581.8181818,0.038355638,0.010875126,3.52691449
15364,27000,1.1,0,10,0,0,1,1,1,0,0,0.11,4.07E-05,2700,0.039747432,0.009340846,4.255228433
15365,30000,1.1,0,11,0,0,0,0,1,0,0,0.1,3.67E-05,2727.272727,0.038355638,0.00924538,4.148627741
15366,4577,0.535571,0,5,0,0,0,0,1,0,0,0.1071142,0.000117014,915.4,-0.348496448,-0.074081943,4.704202314
15367,3500,0.53,0,7,0,0,0,0,1,0,0,0.075714286,0.000151429,500,-0.305311912,-0.077798769,3.924379736
15368,3100,0.53,0,5,0,0,0,0,1,0,0,0.106,0.000170968,620,-0.35433231,-0.078973236,4.486739168
15369,5958,0.78,0,10,0,0,0,0,1,0,0,0.078,0.000130916,595.8,-0.103616435,-0.02858345,3.625049948
15370,2475,0.5,0,17,0,0,0,0,1,1,0,0.029411765,0.00020202,145.5882353,-0.239812467,-0.088705857,2.70345697
15371,2547,0.5,0,1,0,0,0,0,1,0,0,0.5,0.000196309,2547,-1,-0.088381514,11.31458324
15372,2700,0.5,0,4,0,0,0,0,1,0,0,0.125,0.000185185,675,-0.430676558,-0.087728966,4.9091717
15373,1000,0.5,0,9,0,0,0,0,0,1,0,0.055555556,0.0005,111.1111111,-0.301029996,-0.100343332,3
15374,3509,0.5,0,3,0,1,0,0,0,0,0,0.166666667,0.000142491,1169.666667,-0.5,-0.084912391,5.888422116
15375,5036,0.5,0,6,0,0,0,0,1,0,0,0.083333333,9.93E-05,839.3333333,-0.356207187,-0.081313621,4.380658274
15376,7500,2.063468,0,26,0,1,0,0,1,0,0,0.079364154,0.000275129,288.4615385,0.21978881,0.08118523,2.707251197
